"name","short_description","apm_business_process","application_type","architecture_type","install_type","install_status","life_cycle_stage_status","life_cycle_stage","technology_stack","user_base","platform","last_change_date","owned_by","it_application_owner","sys_updated_by","business_criticality","emergency_tier","data_classification","certified","model_id"
"STM-ITA_Bologna","SCADA control system for managing the Medium Voltage (MT) network has a scope to provide real-time monitoring, control, and optimization. Key features include remote device management, fault detection, load balancing, voltage regulation, alarm generation, historical data logging, and integration with STWEB, with ADMS, with electric grid management and measurement systems (e.g. Server GESI, MA.RE, GEINTE, Server Archivi Nazionale, AUI, AUITEL, LOG Collector, Dynatrace), and with Terna's electric transmission control systems.","","COTS (Commercial Off-The-Shelf customized)","","","Active","","","","","","","","","admin","","","","falso","Unknown"
"STM-ITA_Brescia","SCADA control system for managing the Medium Voltage (MT) network has a scope to provide real-time monitoring, control, and optimization. Key features include remote device management, fault detection, load balancing, voltage regulation, alarm generation, historical data logging, and integration with STWEB, with ADMS, with electric grid management and measurement systems (e.g. Server GESI, MA.RE, GEINTE, Server Archivi Nazionale, AUI, AUITEL, LOG Collector, Dynatrace), and with Terna's electric transmission control systems.","","COTS (Commercial Off-The-Shelf customized)","","","Active","","","","","","","","","admin","","","","falso","Unknown"
"STM-ITA_Bufalotta","SCADA control system for managing the Medium Voltage (MT) network has a scope to provide real-time monitoring, control, and optimization. Key features include remote device management, fault detection, load balancing, voltage regulation, alarm generation, historical data logging, and integration with STWEB, with ADMS, with electric grid management and measurement systems (e.g. Server GESI, MA.RE, GEINTE, Server Archivi Nazionale, AUI, AUITEL, LOG Collector, Dynatrace), and with Terna's electric transmission control systems.","","COTS (Commercial Off-The-Shelf customized)","","","Active","","","","","","","","","admin","","","","falso","Unknown"
"STM-ITA_Cagliari","SCADA control system for managing the Medium Voltage (MT) network has a scope to provide real-time monitoring, control, and optimization. Key features include remote device management, fault detection, load balancing, voltage regulation, alarm generation, historical data logging, and integration with STWEB, with ADMS, with electric grid management and measurement systems (e.g. Server GESI, MA.RE, GEINTE, Server Archivi Nazionale, AUI, AUITEL, LOG Collector, Dynatrace), and with Terna's electric transmission control systems.","","COTS (Commercial Off-The-Shelf customized)","","","Active","","","","","","","","","admin","","","","falso","Unknown"
"STM-ITA_Campobasso","SCADA control system for managing the Medium Voltage (MT) network has a scope to provide real-time monitoring, control, and optimization. Key features include remote device management, fault detection, load balancing, voltage regulation, alarm generation, historical data logging, and integration with STWEB, with ADMS, with electric grid management and measurement systems (e.g. Server GESI, MA.RE, GEINTE, Server Archivi Nazionale, AUI, AUITEL, LOG Collector, Dynatrace), and with Terna's electric transmission control systems.","","COTS (Commercial Off-The-Shelf customized)","","","Active","","","","","","","","","admin","","","","falso","Unknown"
"STM-ITA_Catania","SCADA control system for managing the Medium Voltage (MT) network has a scope to provide real-time monitoring, control, and optimization. Key features include remote device management, fault detection, load balancing, voltage regulation, alarm generation, historical data logging, and integration with STWEB, with ADMS, with electric grid management and measurement systems (e.g. Server GESI, MA.RE, GEINTE, Server Archivi Nazionale, AUI, AUITEL, LOG Collector, Dynatrace), and with Terna's electric transmission control systems.","","COTS (Commercial Off-The-Shelf customized)","","","Active","","","","","","","","","admin","","","","falso","Unknown"
"STM-ITA_Catanzaro","SCADA control system for managing the Medium Voltage (MT) network has a scope to provide real-time monitoring, control, and optimization. Key features include remote device management, fault detection, load balancing, voltage regulation, alarm generation, historical data logging, and integration with STWEB, with ADMS, with electric grid management and measurement systems (e.g. Server GESI, MA.RE, GEINTE, Server Archivi Nazionale, AUI, AUITEL, LOG Collector, Dynatrace), and with Terna's electric transmission control systems.","","COTS (Commercial Off-The-Shelf customized)","","","Active","","","","","","","","","admin","","","","falso","Unknown"
"STM-ITA_Como","SCADA control system for managing the Medium Voltage (MT) network has a scope to provide real-time monitoring, control, and optimization. Key features include remote device management, fault detection, load balancing, voltage regulation, alarm generation, historical data logging, and integration with STWEB, with ADMS, with electric grid management and measurement systems (e.g. Server GESI, MA.RE, GEINTE, Server Archivi Nazionale, AUI, AUITEL, LOG Collector, Dynatrace), and with Terna's electric transmission control systems.","","COTS (Commercial Off-The-Shelf customized)","","","Active","","","","","","","","","admin","","","","falso","Unknown"
"STM-ITA_Firenze","SCADA control system for managing the Medium Voltage (MT) network has a scope to provide real-time monitoring, control, and optimization. Key features include remote device management, fault detection, load balancing, voltage regulation, alarm generation, historical data logging, and integration with STWEB, with ADMS, with electric grid management and measurement systems (e.g. Server GESI, MA.RE, GEINTE, Server Archivi Nazionale, AUI, AUITEL, LOG Collector, Dynatrace), and with Terna's electric transmission control systems.","","COTS (Commercial Off-The-Shelf customized)","","","Active","","","","","","","","","admin","","","","falso","Unknown"
"STM-ITA_Genova","SCADA control system for managing the Medium Voltage (MT) network has a scope to provide real-time monitoring, control, and optimization. Key features include remote device management, fault detection, load balancing, voltage regulation, alarm generation, historical data logging, and integration with STWEB, with ADMS, with electric grid management and measurement systems (e.g. Server GESI, MA.RE, GEINTE, Server Archivi Nazionale, AUI, AUITEL, LOG Collector, Dynatrace), and with Terna's electric transmission control systems.","","COTS (Commercial Off-The-Shelf customized)","","","Active","","","","","","","","","admin","","","","falso","Unknown"
"STM-ITA_Jesi","SCADA control system for managing the Medium Voltage (MT) network has a scope to provide real-time monitoring, control, and optimization. Key features include remote device management, fault detection, load balancing, voltage regulation, alarm generation, historical data logging, and integration with STWEB, with ADMS, with electric grid management and measurement systems (e.g. Server GESI, MA.RE, GEINTE, Server Archivi Nazionale, AUI, AUITEL, LOG Collector, Dynatrace), and with Terna's electric transmission control systems.","","COTS (Commercial Off-The-Shelf customized)","","","Active","","","","","","","","","admin","","","","falso","Unknown"
"STM-ITA_L'Aquila ","SCADA control system for managing the Medium Voltage (MT) network has a scope to provide real-time monitoring, control, and optimization. Key features include remote device management, fault detection, load balancing, voltage regulation, alarm generation, historical data logging, and integration with STWEB, with ADMS, with electric grid management and measurement systems (e.g. Server GESI, MA.RE, GEINTE, Server Archivi Nazionale, AUI, AUITEL, LOG Collector, Dynatrace), and with Terna's electric transmission control systems.","","COTS (Commercial Off-The-Shelf customized)","","","Active","","","","","","","","","admin","","","","falso","Unknown"
"STM-ITA_Latina","SCADA control system for managing the Medium Voltage (MT) network has a scope to provide real-time monitoring, control, and optimization. Key features include remote device management, fault detection, load balancing, voltage regulation, alarm generation, historical data logging, and integration with STWEB, with ADMS, with electric grid management and measurement systems (e.g. Server GESI, MA.RE, GEINTE, Server Archivi Nazionale, AUI, AUITEL, LOG Collector, Dynatrace), and with Terna's electric transmission control systems.","","COTS (Commercial Off-The-Shelf customized)","","","Active","","","","","","","","","admin","","","","falso","Unknown"
"STM-ITA_Lecce","SCADA control system for managing the Medium Voltage (MT) network has a scope to provide real-time monitoring, control, and optimization. Key features include remote device management, fault detection, load balancing, voltage regulation, alarm generation, historical data logging, and integration with STWEB, with ADMS, with electric grid management and measurement systems (e.g. Server GESI, MA.RE, GEINTE, Server Archivi Nazionale, AUI, AUITEL, LOG Collector, Dynatrace), and with Terna's electric transmission control systems.","","COTS (Commercial Off-The-Shelf customized)","","","Active","","","","","","","","","admin","","","","falso","Unknown"
"STM-ITA_Livorno","SCADA control system for managing the Medium Voltage (MT) network has a scope to provide real-time monitoring, control, and optimization. Key features include remote device management, fault detection, load balancing, voltage regulation, alarm generation, historical data logging, and integration with STWEB, with ADMS, with electric grid management and measurement systems (e.g. Server GESI, MA.RE, GEINTE, Server Archivi Nazionale, AUI, AUITEL, LOG Collector, Dynatrace), and with Terna's electric transmission control systems.","","COTS (Commercial Off-The-Shelf customized)","","","Active","","","","","","","","","admin","","","","falso","Unknown"
"STM-ITA_Milano","SCADA control system for managing the Medium Voltage (MT) network has a scope to provide real-time monitoring, control, and optimization. Key features include remote device management, fault detection, load balancing, voltage regulation, alarm generation, historical data logging, and integration with STWEB, with ADMS, with electric grid management and measurement systems (e.g. Server GESI, MA.RE, GEINTE, Server Archivi Nazionale, AUI, AUITEL, LOG Collector, Dynatrace), and with Terna's electric transmission control systems.","","COTS (Commercial Off-The-Shelf customized)","","","Active","","","","","","","","","admin","","","","falso","Unknown"
"STM-ITA_Modena","SCADA control system for managing the Medium Voltage (MT) network has a scope to provide real-time monitoring, control, and optimization. Key features include remote device management, fault detection, load balancing, voltage regulation, alarm generation, historical data logging, and integration with STWEB, with ADMS, with electric grid management and measurement systems (e.g. Server GESI, MA.RE, GEINTE, Server Archivi Nazionale, AUI, AUITEL, LOG Collector, Dynatrace), and with Terna's electric transmission control systems.","","COTS (Commercial Off-The-Shelf customized)","","","Active","","","","","","","","","admin","","","","falso","Unknown"
"STM-ITA_Napoli","SCADA control system for managing the Medium Voltage (MT) network has a scope to provide real-time monitoring, control, and optimization. Key features include remote device management, fault detection, load balancing, voltage regulation, alarm generation, historical data logging, and integration with STWEB, with ADMS, with electric grid management and measurement systems (e.g. Server GESI, MA.RE, GEINTE, Server Archivi Nazionale, AUI, AUITEL, LOG Collector, Dynatrace), and with Terna's electric transmission control systems.","","COTS (Commercial Off-The-Shelf customized)","","","Active","","","","","","","","","admin","","","","falso","Unknown"
"STM-ITA_Novara","SCADA control system for managing the Medium Voltage (MT) network has a scope to provide real-time monitoring, control, and optimization. Key features include remote device management, fault detection, load balancing, voltage regulation, alarm generation, historical data logging, and integration with STWEB, with ADMS, with electric grid management and measurement systems (e.g. Server GESI, MA.RE, GEINTE, Server Archivi Nazionale, AUI, AUITEL, LOG Collector, Dynatrace), and with Terna's electric transmission control systems.","","COTS (Commercial Off-The-Shelf customized)","","","Active","","","","","","","","","admin","","","","falso","Unknown"
"STM-ITA_Palermo","SCADA control system for managing the Medium Voltage (MT) network has a scope to provide real-time monitoring, control, and optimization. Key features include remote device management, fault detection, load balancing, voltage regulation, alarm generation, historical data logging, and integration with STWEB, with ADMS, with electric grid management and measurement systems (e.g. Server GESI, MA.RE, GEINTE, Server Archivi Nazionale, AUI, AUITEL, LOG Collector, Dynatrace), and with Terna's electric transmission control systems.","","COTS (Commercial Off-The-Shelf customized)","","","Active","","","","","","","","","admin","","","","falso","Unknown"
"STM-ITA_Perugia","SCADA control system for managing the Medium Voltage (MT) network has a scope to provide real-time monitoring, control, and optimization. Key features include remote device management, fault detection, load balancing, voltage regulation, alarm generation, historical data logging, and integration with STWEB, with ADMS, with electric grid management and measurement systems (e.g. Server GESI, MA.RE, GEINTE, Server Archivi Nazionale, AUI, AUITEL, LOG Collector, Dynatrace), and with Terna's electric transmission control systems.","","COTS (Commercial Off-The-Shelf customized)","","","Active","","","","","","","","","admin","","","","falso","Unknown"
"STM-ITA_Potenza","SCADA control system for managing the Medium Voltage (MT) network has a scope to provide real-time monitoring, control, and optimization. Key features include remote device management, fault detection, load balancing, voltage regulation, alarm generation, historical data logging, and integration with STWEB, with ADMS, with electric grid management and measurement systems (e.g. Server GESI, MA.RE, GEINTE, Server Archivi Nazionale, AUI, AUITEL, LOG Collector, Dynatrace), and with Terna's electric transmission control systems.","","COTS (Commercial Off-The-Shelf customized)","","","Active","","","","","","","","","admin","","","","falso","Unknown"
"STM-ITA_Salerno","SCADA control system for managing the Medium Voltage (MT) network has a scope to provide real-time monitoring, control, and optimization. Key features include remote device management, fault detection, load balancing, voltage regulation, alarm generation, historical data logging, and integration with STWEB, with ADMS, with electric grid management and measurement systems (e.g. Server GESI, MA.RE, GEINTE, Server Archivi Nazionale, AUI, AUITEL, LOG Collector, Dynatrace), and with Terna's electric transmission control systems.","","COTS (Commercial Off-The-Shelf customized)","","","Active","","","","","","","","","admin","","","","falso","Unknown"
"STM-ITA_Torino ","SCADA control system for managing the Medium Voltage (MT) network has a scope to provide real-time monitoring, control, and optimization. Key features include remote device management, fault detection, load balancing, voltage regulation, alarm generation, historical data logging, and integration with STWEB, with ADMS, with electric grid management and measurement systems (e.g. Server GESI, MA.RE, GEINTE, Server Archivi Nazionale, AUI, AUITEL, LOG Collector, Dynatrace), and with Terna's electric transmission control systems.","","COTS (Commercial Off-The-Shelf customized)","","","Active","","","","","","","","","admin","","","","falso","Unknown"
"STM-ITA_Udine","SCADA control system for managing the Medium Voltage (MT) network has a scope to provide real-time monitoring, control, and optimization. Key features include remote device management, fault detection, load balancing, voltage regulation, alarm generation, historical data logging, and integration with STWEB, with ADMS, with electric grid management and measurement systems (e.g. Server GESI, MA.RE, GEINTE, Server Archivi Nazionale, AUI, AUITEL, LOG Collector, Dynatrace), and with Terna's electric transmission control systems.","","COTS (Commercial Off-The-Shelf customized)","","","Active","","","","","","","","","admin","","","","falso","Unknown"
"STM-ITA_Venezia","SCADA control system for managing the Medium Voltage (MT) network has a scope to provide real-time monitoring, control, and optimization. Key features include remote device management, fault detection, load balancing, voltage regulation, alarm generation, historical data logging, and integration with STWEB, with ADMS, with electric grid management and measurement systems (e.g. Server GESI, MA.RE, GEINTE, Server Archivi Nazionale, AUI, AUITEL, LOG Collector, Dynatrace), and with Terna's electric transmission control systems.","","COTS (Commercial Off-The-Shelf customized)","","","Active","","","","","","","","","admin","","","","falso","Unknown"
"STM-ITA_Verona","SCADA control system for managing the Medium Voltage (MT) network has a scope to provide real-time monitoring, control, and optimization. Key features include remote device management, fault detection, load balancing, voltage regulation, alarm generation, historical data logging, and integration with STWEB, with ADMS, with electric grid management and measurement systems (e.g. Server GESI, MA.RE, GEINTE, Server Archivi Nazionale, AUI, AUITEL, LOG Collector, Dynatrace), and with Terna's electric transmission control systems.","","COTS (Commercial Off-The-Shelf customized)","","","Active","","","","","","","","","admin","","","","falso","Unknown"
"STM-ITA_Viterbo","SCADA control system for managing the Medium Voltage (MT) network has a scope to provide real-time monitoring, control, and optimization. Key features include remote device management, fault detection, load balancing, voltage regulation, alarm generation, historical data logging, and integration with STWEB, with ADMS, with electric grid management and measurement systems (e.g. Server GESI, MA.RE, GEINTE, Server Archivi Nazionale, AUI, AUITEL, LOG Collector, Dynatrace), and with Terna's electric transmission control systems.","","COTS (Commercial Off-The-Shelf customized)","","","Active","","","","","","","","","admin","","","","falso","Unknown"
"STMX ARGENTINA","Supervision and data acquisition for real-time monitoring and control of the electricity grid (MV)
Execution Environment: Scada MV","","COTS (Commercial Off-The-Shelf customized)","","","Active","","","","","","","","","admin","","","","falso",""
"STMX CEARA BRAZIL","Supervision and control system of the medium voltage distribution network (Telemetry system)","","Custom (developed from the scratch)","","","Retired","","","","","","","","","admin","","","","falso",""
"STMX CHILE","Telemetry and telecontrol for MV lines","","COTS (Commercial Off-The-Shelf customized)","","","Active","","","","","","","","","admin","","","","falso",""
"STMX Colombia","Supervision and data adquisition for monitoring and control of the electrical network (MV) in real time.","","COTS (Commercial Off-The-Shelf customized)","","","Active","","","","","","","","","admin","","","","falso",""
"STMX PERU","telemetering systems based on SCADA application","","COTS (Commercial Off-The-Shelf customized)","","","Active","","","","","","","","","admin","","","","falso",""
"STMX RIO BRAZIL","Supervision and control system of the medium voltage distribution network (Telemetry system)","","Custom (developed from the scratch)","","","Retired","","","","","","","","","AG44064","","","","falso",""
"Storage Management: Infrastructure: Volume, File System","This is the set of all resources required to manage storage objects like volumes and file systems.","","COTS (Commercial Off-The-Shelf NOT customized)","","","Retired","","","","","","","","","AF57388","","","","falso",""
"Storage Simulations","Storage Simulation - software for simulating behavior of DER.OS Site Optimizer / OE over long periods of time (e.g. 1 year).
Internal use only, non-customer facing, no personal identifiable information, no confidential information.","","Custom (developed from the scratch)","","","Retired","","","","","","","","","admin","","","","falso","Unknown"
"STORIA","Registration of CVs of the Codensa Measurement Systems

Architecture = WEB","","COTS (Commercial Off-The-Shelf customized)","","","Active","","","","","","","","","admin","","","","falso",""
"Storico Gas","TBD","","","","","Retired","","","","","","","","","AF57388","","","","falso",""
"Strategic Plan Tool","Tool for the preparation and publication of the Enel Strategic Plan. Main features: new plan setting, GBL plan upload, Corporate Model elaboration and publication on Next Level Reporting.","","Custom (developed from the scratch)","","","Retired","","","","","","","","","admin","","","","falso","Unknown"
"STRIP","Sistema rilevazione presenze che consente di acquisire le timbrature dai terminali orologio (WSR o sistemi esterni),memorizzarle nel DB, gestire i badge temporanei, e garantire l’alimentazione dei sistemi di amministrazione del personale attualmente in esercizio, nonché la ricezione delle informazioni necessarie alla corretta gestione dei dati. (anagrafiche dei dipendenti,ecc).","","Custom (developed from the scratch)","","","Retired","","","","","","","","","admin","","","","falso",""
"STSS","applicazione Staff & Services sotto cui sono incluse tutte le applicazioni di bi del personale","","COTS (Commercial Off-The-Shelf customized)","","","Retired","","","","","","","","","AF57388","","","","falso",""
"STSS - FOX","STSS - Facility management Object eXplorer","","COTS (Commercial Off-The-Shelf customized)","","","Retired","","","","","","","","","admin","","","","falso",""
"STSS - GTR","STSS - Global Travel Reporting","","COTS (Commercial Off-The-Shelf customized)","","","Retired","","","","","","","","","admin","","","","falso",""
"STSS - IPM","STSS - Innovation Process Monitoring","","COTS (Commercial Off-The-Shelf customized)","","","Retired","","","","","","","","","admin","","","","falso",""
"STSS Adoption","STSS DB Adoption. Insieme delle applicazioni bi del personale","","COTS (Commercial Off-The-Shelf customized)","","","Retired","","","","","","","","","admin","","","","falso",""
"STURNIS 365","Disclosure Management tool for collaborative reporting and closing of the Enel Group Financial Statements, for the Corporate Performance Management (CPM) business area, to address the need of the Financial Consolidation Unit and the Sustainability Unit regarding the following reporting processes:
-	Enel Group's Integrated Annual Reports;
-	Enel Group's Interim Reports (i.e. the Interim Financial Report at March 31, the Half-Year Financial Report at June 30 and the Interim Financial Report at September 30 of the Enel Group);
-	Enel Spa's Reports and Financial Statements at December 31;
-	Endesa's Reports and Financial Statements at March 31, June 30, September 30 and December 31;
-	Enel Group's and Endesa's Annual and Half Year Sustainability Report;
-	Enel SpA's and italian entities' Tax National Documentation;
-	Enel Chile's Reports and Financial Statements at March 31, June 30, September 30 and December 31;
-	Enel's IFRS & guidelines documentation;
-	Enel's Accounting Processes & Performance Management (APPM) documentation","","COTS (Commercial Off-The-Shelf NOT customized)","","","Active","","","","","","","","","admin","","","","falso",""
"Sturnis Brazil","Sturnis 365 is a disclosure management tool for the collaborative and narrative reporting. 
The Sturnis Brazil module has been configured for the drafting and preparation of Brazilian entities Financial Statements.","","COTS (Commercial Off-The-Shelf NOT customized)","","","Retired","","","","","","","","","admin","","","","falso","Unknown"
"Sturnis Colombia","Sturnis 365 is a disclosure management tool for the collaborative and narrative reporting. 
The Sturnis Colombia module has been configured for the drafting and preparation of Colombian entities Financial Statements.","","COTS (Commercial Off-The-Shelf NOT customized)","","","Retired","","","","","","","","","admin","","","","falso","Unknown"
"Sturnis Sus Iberia","Sturnis 365 is a disclosure management tool for the collaborative and narrative reporting.
The Sturnis Sus Iberia module has been configured for the drafting and preparation of the Sustainability Reports of Endesa","","COTS (Commercial Off-The-Shelf NOT customized)","","","Retired","","","","","","","","","admin","","","","falso","Unknown"
"Sturnis-Chile","Tool for the Collaborative Drafting of Financial Statements of Chilean Companies","","COTS (Commercial Off-The-Shelf NOT customized)","","","Retired","","","","","","","","","admin","","","","falso","Unknown"
"Sturnis-Sust","Disclosure Management tool for collaborative reporting and closing of the Enel Group Financial Statements, for the Corporate Performance Management (CPM) business area, to address the need of Sustainability Unit, regarding the following reporting processes:
-	Enel Group's Integrated Annual Reports","","COTS (Commercial Off-The-Shelf NOT customized)","","","Retired","","","","","","","","","admin","","","","falso","Unknown"
"Sturnis365-APPM","Sturnis 365 is a disclosure management tool for the collaborative and narrative reporting. 
The Sturnis365-APPM module has been configured for the drafting and preparation of Accounting Processes & Performance Management (APPM) documentation.","","COTS (Commercial Off-The-Shelf NOT customized)","","","Retired","","","","","","","","","admin","","","","falso","Unknown"
"STURNIS365-FISCALE","Tool for collaborative drafting of Fiscal Unit Local File documents","","COTS (Commercial Off-The-Shelf NOT customized)","","","Retired","","","","","","","","","admin","","","","falso",""
"STURNIS365-IBERIA","Tool for collaborative drafting and disclosure of the Endesa Group's financial statements","","COTS (Commercial Off-The-Shelf NOT customized)","","","Retired","","","","","","","","","admin","","","","falso",""
"Sturnis365-IFRS","Tool for collaborative drafting of IFRS-related documents","","COTS (Commercial Off-The-Shelf NOT customized)","","","Retired","","","","","","","","","admin","","","","falso","Unknown"
"STURNIS365-ITALIA","Tool for collaborative drafting and disclosure of the italian entities and Enel Finance International (EFI) NV financial statements","","COTS (Commercial Off-The-Shelf NOT customized)","","","Retired","","","","","","","","","admin","","","","falso",""
"STURNIS365-Russia","Tool per la redazione collaborativa e la chiusura (disclosure) del bilancio RUSSIA","","COTS (Commercial Off-The-Shelf NOT customized)","","","Retired","","","","","","","","","admin","","","","falso","Unknown"
"STUX Italia","SCADA control system for managing the High Voltage (UX) network has a scope to provide real-time monitoring, control, and optimization. Key features include remote device management, fault detection, load balancing, voltage regulation, alarm generation, historical data logging, and integration with STWEB, with ADMS, with electric grid management and measurement systems (e.g. Server GESI, MA.RE, GEINTE, LOG Collector, Dynatrace), and with Terna's electric transmission control systems.
This application is deployed in ITALY.","","Custom (developed from the scratch)","","","Active","","","","","","","","","admin","","","","falso",""
"STUX Italia Duereti","SCADA control system for managing the High Voltage (UX) network has a scope to provide real-time monitoring, control, and optimization. Key features include remote device management, fault detection, load balancing, voltage regulation, alarm generation, historical data logging, and integration with STWEB, with ADMS, with electric grid management and measurement systems (e.g. Server GESI, MA.RE, GEINTE, LOG Collector, Dynatrace), and with Terna's electric transmission control systems.
This application is deployed in ITALY. => TSA  DUERETI","","Custom (developed from the scratch)","","","Active","","","","","","","","","admin","","","","falso","Unknown"
"STUX Romania","SCADA control system for managing the High Voltage (UX) network has a scope to provide real-time monitoring, control, and optimization. Key features include remote device management, fault detection, load balancing, voltage regulation, alarm generation, historical data logging, and integration with STWEB, with ADMS, with electric grid management and measurement systems (e.g. Server GESI, MA.RE, GEINTE, LOG Collector, Dynatrace), and with Terna's electric transmission control systems.
This application is deployed in ROMANIA.","","Custom (developed from the scratch)","","","Retired","","","","","","","","","ES38087935G","","","","falso","Unknown"
"STUX-ITA_Bari","SCADA control system for managing the High Voltage (AT) network has a scope to provide real-time monitoring, control, and optimization. Key features include remote device management, fault detection, load balancing, voltage regulation, alarm generation, historical data logging, and integration with STWEB, with ADMS, with electric grid management and measurement systems (e.g. Server GESI, MA.RE, GEINTE, LOG Collector, Dynatrace), and with Terna's electric transmission control systems.","","Custom (developed from the scratch)","","","Active","","","","","","","","","admin","","","","falso","Unknown"
"STUX-ITA_Bologna","SCADA control system for managing the High Voltage (AT) network has a scope to provide real-time monitoring, control, and optimization. Key features include remote device management, fault detection, load balancing, voltage regulation, alarm generation, historical data logging, and integration with STWEB, with ADMS, with electric grid management and measurement systems (e.g. Server GESI, MA.RE, GEINTE, LOG Collector, Dynatrace), and with Terna's electric transmission control systems.","","Custom (developed from the scratch)","","","Active","","","","","","","","","admin","","","","falso","Unknown"
"STUX-ITA_Bufalotta","SCADA control system for managing the Medium Voltage (MT) network has a scope to provide real-time monitoring, control, and optimization. Key features include remote device management, fault detection, load balancing, voltage regulation, alarm generation, historical data logging, and integration with STWEB, with ADMS, with electric grid management and measurement systems (e.g. Server GESI, MA.RE, GEINTE, Server Archivi Nazionale, AUI, AUITEL, LOG Collector, Dynatrace), and with Terna's electric transmission control systems.","","Custom (developed from the scratch)","","","Active","","","","","","","","","admin","","","","falso","Unknown"
"STUX-ITA_Cagliari","SCADA control system for managing the High Voltage (AT) network has a scope to provide real-time monitoring, control, and optimization. Key features include remote device management, fault detection, load balancing, voltage regulation, alarm generation, historical data logging, and integration with STWEB, with ADMS, with electric grid management and measurement systems (e.g. Server GESI, MA.RE, GEINTE, LOG Collector, Dynatrace), and with Terna's electric transmission control systems.","","Custom (developed from the scratch)","","","Active","","","","","","","","","admin","","","","falso","Unknown"
"STUX-ITA_Catanzaro","SCADA control system for managing the High Voltage (AT) network has a scope to provide real-time monitoring, control, and optimization. Key features include remote device management, fault detection, load balancing, voltage regulation, alarm generation, historical data logging, and integration with STWEB, with ADMS, with electric grid management and measurement systems (e.g. Server GESI, MA.RE, GEINTE, LOG Collector, Dynatrace), and with Terna's electric transmission control systems.","","Custom (developed from the scratch)","","","Active","","","","","","","","","admin","","","","falso","Unknown"
"STUX-ITA_Firenze","SCADA control system for managing the High Voltage (AT) network has a scope to provide real-time monitoring, control, and optimization. Key features include remote device management, fault detection, load balancing, voltage regulation, alarm generation, historical data logging, and integration with STWEB, with ADMS, with electric grid management and measurement systems (e.g. Server GESI, MA.RE, GEINTE, LOG Collector, Dynatrace), and with Terna's electric transmission control systems.","","Custom (developed from the scratch)","","","Active","","","","","","","","","admin","","","","falso","Unknown"
"STUX-ITA_Jesi","SCADA control system for managing the Medium Voltage (MT) network has a scope to provide real-time monitoring, control, and optimization. Key features include remote device management, fault detection, load balancing, voltage regulation, alarm generation, historical data logging, and integration with STWEB, with ADMS, with electric grid management and measurement systems (e.g. Server GESI, MA.RE, GEINTE, Server Archivi Nazionale, AUI, AUITEL, LOG Collector, Dynatrace), and with Terna's electric transmission control systems.","","Custom (developed from the scratch)","","","Active","","","","","","","","","admin","","","","falso","Unknown"
"STUX-ITA_L'Aquila","SCADA control system for managing the High Voltage (AT) network has a scope to provide real-time monitoring, control, and optimization. Key features include remote device management, fault detection, load balancing, voltage regulation, alarm generation, historical data logging, and integration with STWEB, with ADMS, with electric grid management and measurement systems (e.g. Server GESI, MA.RE, GEINTE, LOG Collector, Dynatrace), and with Terna's electric transmission control systems.","","Custom (developed from the scratch)","","","Active","","","","","","","","","admin","","","","falso","Unknown"
"STUX-ITA_Latina","SCADA control system for managing the High Voltage (AT) network has a scope to provide real-time monitoring, control, and optimization. Key features include remote device management, fault detection, load balancing, voltage regulation, alarm generation, historical data logging, and integration with STWEB, with ADMS, with electric grid management and measurement systems (e.g. Server GESI, MA.RE, GEINTE, LOG Collector, Dynatrace), and with Terna's electric transmission control systems.","","Custom (developed from the scratch)","","","Active","","","","","","","","","admin","","","","falso","Unknown"
"STUX-ITA_Milano","SCADA control system for managing the High Voltage (AT) network has a scope to provide real-time monitoring, control, and optimization. Key features include remote device management, fault detection, load balancing, voltage regulation, alarm generation, historical data logging, and integration with STWEB, with ADMS, with electric grid management and measurement systems (e.g. Server GESI, MA.RE, GEINTE, LOG Collector, Dynatrace), and with Terna's electric transmission control systems.","","Custom (developed from the scratch)","","","Active","","","","","","","","","admin","","","","falso","Unknown"
"STUX-ITA_Napoli","SCADA control system for managing the High Voltage (AT) network has a scope to provide real-time monitoring, control, and optimization. Key features include remote device management, fault detection, load balancing, voltage regulation, alarm generation, historical data logging, and integration with STWEB, with ADMS, with electric grid management and measurement systems (e.g. Server GESI, MA.RE, GEINTE, LOG Collector, Dynatrace), and with Terna's electric transmission control systems.","","Custom (developed from the scratch)","","","Active","","","","","","","","","admin","","","","falso","Unknown"
"STUX-ITA_Palermo","SCADA control system for managing the High Voltage (AT) network has a scope to provide real-time monitoring, control, and optimization. Key features include remote device management, fault detection, load balancing, voltage regulation, alarm generation, historical data logging, and integration with STWEB, with ADMS, with electric grid management and measurement systems (e.g. Server GESI, MA.RE, GEINTE, LOG Collector, Dynatrace), and with Terna's electric transmission control systems.","","Custom (developed from the scratch)","","","Active","","","","","","","","","admin","","","","falso","Unknown"
"STUX-ITA_Torino","SCADA control system for managing the High Voltage (AT) network has a scope to provide real-time monitoring, control, and optimization. Key features include remote device management, fault detection, load balancing, voltage regulation, alarm generation, historical data logging, and integration with STWEB, with ADMS, with electric grid management and measurement systems (e.g. Server GESI, MA.RE, GEINTE, LOG Collector, Dynatrace), and with Terna's electric transmission control systems.","","Custom (developed from the scratch)","","","Active","","","","","","","","","admin","","","","falso","Unknown"
